pdc;id_compteur;date_debut;date_fin
linky3172;C00003172;2028-06-06 00:00:00;2028-06-22 00:00:00
linky3173;C00003173;2028-06-07 00:00:00;2028-06-23 00:00:00
linky3174;C00003174;2028-06-08 00:00:00;2028-06-24 00:00:00
linky3175;C00003175;2028-06-09 00:00:00;2028-06-25 00:00:00
linky3176;C00003176;2028-06-10 00:00:00;2028-06-26 00:00:00
linky3177;C00003177;2028-06-11 00:00:00;2028-06-27 00:00:00
linky3178;C00003178;2028-06-12 00:00:00;2028-06-28 00:00:00
linky3179;C00003179;2028-06-13 00:00:00;2028-06-29 00:00:00
linky3180;C00003180;2028-06-14 00:00:00;2028-06-30 00:00:00
linky3181;C00003181;2028-06-15 00:00:00;2028-07-01 00:00:00
linky3182;C00003182;2028-06-16 00:00:00;2028-07-02 00:00:00
linky3183;C00003183;2028-06-17 00:00:00;2028-07-03 00:00:00
linky3184;C00003184;2028-06-18 00:00:00;2028-07-04 00:00:00
linky3185;C00003185;2028-06-19 00:00:00;2028-07-05 00:00:00
linky3186;C00003186;2028-06-20 00:00:00;2028-07-06 00:00:00
linky3187;C00003187;2028-06-21 00:00:00;2028-07-07 00:00:00
linky3188;C00003188;2028-06-22 00:00:00;2028-07-08 00:00:00
linky3189;C00003189;2028-06-23 00:00:00;2028-07-09 00:00:00
linky3190;C00003190;2028-06-24 00:00:00;2028-07-10 00:00:00
linky3191;C00003191;2028-06-25 00:00:00;2028-07-11 00:00:00
linky3192;C00003192;2028-06-26 00:00:00;2028-07-12 00:00:00
linky3193;C00003193;2028-06-27 00:00:00;2028-07-13 00:00:00
linky3194;C00003194;2028-06-28 00:00:00;2028-07-14 00:00:00
linky3195;C00003195;2028-06-29 00:00:00;2028-07-15 00:00:00
linky3196;C00003196;2028-06-30 00:00:00;2028-07-16 00:00:00
linky3197;C00003197;2028-07-01 00:00:00;2028-07-17 00:00:00
linky3198;C00003198;2028-07-02 00:00:00;2028-07-18 00:00:00
linky3199;C00003199;2028-07-03 00:00:00;2028-07-19 00:00:00
linky3200;C00003200;2028-07-04 00:00:00;2028-07-20 00:00:00
linky3201;C00003201;2028-07-05 00:00:00;2028-07-21 00:00:00
linky3202;C00003202;2028-07-06 00:00:00;2028-07-22 00:00:00
linky3203;C00003203;2028-07-07 00:00:00;2028-07-23 00:00:00
linky3204;C00003204;2028-07-08 00:00:00;2028-07-24 00:00:00
linky3205;C00003205;2028-07-09 00:00:00;2028-07-25 00:00:00
linky3206;C00003206;2028-07-10 00:00:00;2028-07-26 00:00:00
linky3207;C00003207;2028-07-11 00:00:00;2028-07-27 00:00:00
linky3208;C00003208;2028-07-12 00:00:00;2028-07-28 00:00:00
linky3209;C00003209;2028-07-13 00:00:00;2028-07-29 00:00:00
linky3210;C00003210;2028-07-14 00:00:00;2028-07-30 00:00:00
linky3211;C00003211;2028-07-15 00:00:00;2028-07-31 00:00:00
linky3212;C00003212;2028-07-16 00:00:00;2028-08-01 00:00:00
linky3213;C00003213;2028-07-17 00:00:00;2028-08-02 00:00:00
linky3214;C00003214;2028-07-18 00:00:00;2028-08-03 00:00:00
linky3215;C00003215;2028-07-19 00:00:00;2028-08-04 00:00:00
linky3216;C00003216;2028-07-20 00:00:00;2028-08-05 00:00:00
linky3217;C00003217;2028-07-21 00:00:00;2028-08-06 00:00:00
linky3218;C00003218;2028-07-22 00:00:00;2028-08-07 00:00:00
linky3219;C00003219;2028-07-23 00:00:00;2028-08-08 00:00:00
linky3220;C00003220;2028-07-24 00:00:00;2028-08-09 00:00:00
linky3221;C00003221;2028-07-25 00:00:00;2028-08-10 00:00:00
linky3222;C00003222;2028-07-26 00:00:00;2028-08-11 00:00:00
linky3223;C00003223;2028-07-27 00:00:00;2028-08-12 00:00:00
linky3224;C00003224;2028-07-28 00:00:00;2028-08-13 00:00:00
linky3225;C00003225;2028-07-29 00:00:00;2028-08-14 00:00:00
linky3226;C00003226;2028-07-30 00:00:00;2028-08-15 00:00:00
linky3227;C00003227;2028-07-31 00:00:00;2028-08-16 00:00:00
linky3228;C00003228;2028-08-01 00:00:00;2028-08-17 00:00:00
linky3229;C00003229;2028-08-02 00:00:00;2028-08-18 00:00:00
linky3230;C00003230;2028-08-03 00:00:00;2028-08-19 00:00:00
linky3231;C00003231;2028-08-04 00:00:00;2028-08-20 00:00:00
linky3232;C00003232;2028-08-05 00:00:00;2028-08-21 00:00:00
linky3233;C00003233;2028-08-06 00:00:00;2028-08-22 00:00:00
linky3234;C00003234;2028-08-07 00:00:00;2028-08-23 00:00:00
linky3235;C00003235;2028-08-08 00:00:00;2028-08-24 00:00:00
linky3236;C00003236;2028-08-09 00:00:00;2028-08-25 00:00:00
linky3237;C00003237;2028-08-10 00:00:00;2028-08-26 00:00:00
linky3238;C00003238;2028-08-11 00:00:00;2028-08-27 00:00:00
linky3239;C00003239;2028-08-12 00:00:00;2028-08-28 00:00:00
linky3240;C00003240;2028-08-13 00:00:00;2028-08-29 00:00:00
linky3241;C00003241;2028-08-14 00:00:00;2028-08-30 00:00:00
linky3242;C00003242;2028-08-15 00:00:00;2028-08-31 00:00:00
linky3243;C00003243;2028-08-16 00:00:00;2028-09-01 00:00:00
linky3244;C00003244;2028-08-17 00:00:00;2028-09-02 00:00:00
linky3245;C00003245;2028-08-18 00:00:00;2028-09-03 00:00:00
linky3246;C00003246;2028-08-19 00:00:00;2028-09-04 00:00:00
linky3247;C00003247;2028-08-20 00:00:00;2028-09-05 00:00:00
linky3248;C00003248;2028-08-21 00:00:00;2028-09-06 00:00:00
linky3249;C00003249;2028-08-22 00:00:00;2028-09-07 00:00:00
linky3250;C00003250;2028-08-23 00:00:00;2028-09-08 00:00:00
linky3251;C00003251;2028-08-24 00:00:00;2028-09-09 00:00:00
linky3252;C00003252;2028-08-25 00:00:00;2028-09-10 00:00:00
linky3253;C00003253;2028-08-26 00:00:00;2028-09-11 00:00:00
linky3254;C00003254;2028-08-27 00:00:00;2028-09-12 00:00:00
linky3255;C00003255;2028-08-28 00:00:00;2028-09-13 00:00:00
linky3256;C00003256;2028-08-29 00:00:00;2028-09-14 00:00:00
linky3257;C00003257;2028-08-30 00:00:00;2028-09-15 00:00:00
linky3258;C00003258;2028-08-31 00:00:00;2028-09-16 00:00:00
linky3259;C00003259;2028-09-01 00:00:00;2028-09-17 00:00:00
linky3260;C00003260;2028-09-02 00:00:00;2028-09-18 00:00:00
linky3261;C00003261;2028-09-03 00:00:00;2028-09-19 00:00:00
linky3262;C00003262;2028-09-04 00:00:00;2028-09-20 00:00:00
linky3263;C00003263;2028-09-05 00:00:00;2028-09-21 00:00:00
linky3264;C00003264;2028-09-06 00:00:00;2028-09-22 00:00:00
linky3265;C00003265;2028-09-07 00:00:00;2028-09-23 00:00:00
linky3266;C00003266;2028-09-08 00:00:00;2028-09-24 00:00:00
linky3267;C00003267;2028-09-09 00:00:00;2028-09-25 00:00:00
linky3268;C00003268;2028-09-10 00:00:00;2028-09-26 00:00:00
linky3269;C00003269;2028-09-11 00:00:00;2028-09-27 00:00:00
linky3270;C00003270;2028-09-12 00:00:00;2028-09-28 00:00:00
linky3271;C00003271;2028-09-13 00:00:00;2028-09-29 00:00:00
linky3272;C00003272;2028-09-14 00:00:00;2028-09-30 00:00:00
linky3273;C00003273;2028-09-15 00:00:00;2028-10-01 00:00:00
linky3274;C00003274;2028-09-16 00:00:00;2028-10-02 00:00:00
linky3275;C00003275;2028-09-17 00:00:00;2028-10-03 00:00:00
linky3276;C00003276;2028-09-18 00:00:00;2028-10-04 00:00:00
linky3277;C00003277;2028-09-19 00:00:00;2028-10-05 00:00:00
linky3278;C00003278;2028-09-20 00:00:00;2028-10-06 00:00:00
linky3279;C00003279;2028-09-21 00:00:00;2028-10-07 00:00:00
linky3280;C00003280;2028-09-22 00:00:00;2028-10-08 00:00:00
linky3281;C00003281;2028-09-23 00:00:00;2028-10-09 00:00:00
linky3282;C00003282;2028-09-24 00:00:00;2028-10-10 00:00:00
linky3283;C00003283;2028-09-25 00:00:00;2028-10-11 00:00:00
linky3284;C00003284;2028-09-26 00:00:00;2028-10-12 00:00:00
linky3285;C00003285;2028-09-27 00:00:00;2028-10-13 00:00:00
linky3286;C00003286;2028-09-28 00:00:00;2028-10-14 00:00:00
linky3287;C00003287;2028-09-29 00:00:00;2028-10-15 00:00:00
linky3288;C00003288;2028-09-30 00:00:00;2028-10-16 00:00:00
linky3289;C00003289;2028-10-01 00:00:00;2028-10-17 00:00:00
linky3290;C00003290;2028-10-02 00:00:00;2028-10-18 00:00:00
linky3291;C00003291;2028-10-03 00:00:00;2028-10-19 00:00:00
linky3292;C00003292;2028-10-04 00:00:00;2028-10-20 00:00:00
linky3293;C00003293;2028-10-05 00:00:00;2028-10-21 00:00:00
linky3294;C00003294;2028-10-06 00:00:00;2028-10-22 00:00:00
linky3295;C00003295;2028-10-07 00:00:00;2028-10-23 00:00:00
linky3296;C00003296;2028-10-08 00:00:00;2028-10-24 00:00:00
linky3297;C00003297;2028-10-09 00:00:00;2028-10-25 00:00:00
linky3298;C00003298;2028-10-10 00:00:00;2028-10-26 00:00:00
linky3299;C00003299;2028-10-11 00:00:00;2028-10-27 00:00:00
linky3300;C00003300;2028-10-12 00:00:00;2028-10-28 00:00:00
linky3301;C00003301;2028-10-13 00:00:00;2028-10-29 00:00:00
linky3302;C00003302;2028-10-14 00:00:00;2028-10-30 00:00:00
linky3303;C00003303;2028-10-15 00:00:00;2028-10-31 00:00:00
linky3304;C00003304;2028-10-16 00:00:00;2028-11-01 00:00:00
linky3305;C00003305;2028-10-17 00:00:00;2028-11-02 00:00:00
linky3306;C00003306;2028-10-18 00:00:00;2028-11-03 00:00:00
linky3307;C00003307;2028-10-19 00:00:00;2028-11-04 00:00:00
linky3308;C00003308;2028-10-20 00:00:00;2028-11-05 00:00:00
linky3309;C00003309;2028-10-21 00:00:00;2028-11-06 00:00:00
linky3310;C00003310;2028-10-22 00:00:00;2028-11-07 00:00:00
linky3311;C00003311;2028-10-23 00:00:00;2028-11-08 00:00:00
linky3312;C00003312;2028-10-24 00:00:00;2028-11-09 00:00:00
linky3313;C00003313;2028-10-25 00:00:00;2028-11-10 00:00:00
linky3314;C00003314;2028-10-26 00:00:00;2028-11-11 00:00:00
linky3315;C00003315;2028-10-27 00:00:00;2028-11-12 00:00:00
linky3316;C00003316;2028-10-28 00:00:00;2028-11-13 00:00:00
linky3317;C00003317;2028-10-29 00:00:00;2028-11-14 00:00:00
linky3318;C00003318;2028-10-30 00:00:00;2028-11-15 00:00:00
linky3319;C00003319;2028-10-31 00:00:00;2028-11-16 00:00:00
linky3320;C00003320;2028-11-01 00:00:00;2028-11-17 00:00:00
linky3321;C00003321;2028-11-02 00:00:00;2028-11-18 00:00:00
linky3322;C00003322;2028-11-03 00:00:00;2028-11-19 00:00:00
linky3323;C00003323;2028-11-04 00:00:00;2028-11-20 00:00:00
linky3324;C00003324;2028-11-05 00:00:00;2028-11-21 00:00:00
linky3325;C00003325;2028-11-06 00:00:00;2028-11-22 00:00:00
linky3326;C00003326;2028-11-07 00:00:00;2028-11-23 00:00:00
linky3327;C00003327;2028-11-08 00:00:00;2028-11-24 00:00:00
linky3328;C00003328;2028-11-09 00:00:00;2028-11-25 00:00:00
linky3329;C00003329;2028-11-10 00:00:00;2028-11-26 00:00:00
linky3330;C00003330;2028-11-11 00:00:00;2028-11-27 00:00:00
linky3331;C00003331;2028-11-12 00:00:00;2028-11-28 00:00:00
linky3332;C00003332;2028-11-13 00:00:00;2028-11-29 00:00:00
linky3333;C00003333;2028-11-14 00:00:00;2028-11-30 00:00:00
linky3334;C00003334;2028-11-15 00:00:00;2028-12-01 00:00:00
linky3335;C00003335;2028-11-16 00:00:00;2028-12-02 00:00:00
linky3336;C00003336;2028-11-17 00:00:00;2028-12-03 00:00:00
linky3337;C00003337;2028-11-18 00:00:00;2028-12-04 00:00:00
linky3338;C00003338;2028-11-19 00:00:00;2028-12-05 00:00:00
linky3339;C00003339;2028-11-20 00:00:00;2028-12-06 00:00:00
linky3340;C00003340;2028-11-21 00:00:00;2028-12-07 00:00:00
linky3341;C00003341;2028-11-22 00:00:00;2028-12-08 00:00:00
linky3342;C00003342;2028-11-23 00:00:00;2028-12-09 00:00:00
linky3343;C00003343;2028-11-24 00:00:00;2028-12-10 00:00:00
linky3344;C00003344;2028-11-25 00:00:00;2028-12-11 00:00:00
linky3345;C00003345;2028-11-26 00:00:00;2028-12-12 00:00:00
linky3346;C00003346;2028-11-27 00:00:00;2028-12-13 00:00:00
linky3347;C00003347;2028-11-28 00:00:00;2028-12-14 00:00:00
linky3348;C00003348;2028-11-29 00:00:00;2028-12-15 00:00:00
linky3349;C00003349;2028-11-30 00:00:00;2028-12-16 00:00:00
linky3350;C00003350;2028-12-01 00:00:00;2028-12-17 00:00:00
linky3351;C00003351;2028-12-02 00:00:00;2028-12-18 00:00:00
linky3352;C00003352;2028-12-03 00:00:00;2028-12-19 00:00:00
linky3353;C00003353;2028-12-04 00:00:00;2028-12-20 00:00:00
linky3354;C00003354;2028-12-05 00:00:00;2028-12-21 00:00:00
linky3355;C00003355;2028-12-06 00:00:00;2028-12-22 00:00:00
linky3356;C00003356;2028-12-07 00:00:00;2028-12-23 00:00:00
linky3357;C00003357;2028-12-08 00:00:00;2028-12-24 00:00:00
linky3358;C00003358;2028-12-09 00:00:00;2028-12-25 00:00:00
linky3359;C00003359;2028-12-10 00:00:00;2028-12-26 00:00:00
linky3360;C00003360;2028-12-11 00:00:00;2028-12-27 00:00:00
linky3361;C00003361;2028-12-12 00:00:00;2028-12-28 00:00:00
linky3362;C00003362;2028-12-13 00:00:00;2028-12-29 00:00:00
linky3363;C00003363;2028-12-14 00:00:00;2028-12-30 00:00:00
linky3364;C00003364;2028-12-15 00:00:00;2028-12-31 00:00:00
linky3365;C00003365;2028-12-16 00:00:00;2029-01-01 00:00:00
linky3366;C00003366;2028-12-17 00:00:00;2029-01-02 00:00:00
linky3367;C00003367;2028-12-18 00:00:00;2029-01-03 00:00:00
linky3368;C00003368;2028-12-19 00:00:00;2029-01-04 00:00:00
linky3369;C00003369;2028-12-20 00:00:00;2029-01-05 00:00:00
linky3370;C00003370;2028-12-21 00:00:00;2029-01-06 00:00:00
linky3371;C00003371;2028-12-22 00:00:00;2029-01-07 00:00:00
linky3372;C00003372;2028-12-23 00:00:00;2029-01-08 00:00:00
linky3373;C00003373;2028-12-24 00:00:00;2029-01-09 00:00:00
linky3374;C00003374;2028-12-25 00:00:00;2029-01-10 00:00:00
linky3375;C00003375;2028-12-26 00:00:00;2029-01-11 00:00:00
linky3376;C00003376;2028-12-27 00:00:00;2029-01-12 00:00:00
linky3377;C00003377;2028-12-28 00:00:00;2029-01-13 00:00:00
linky3378;C00003378;2028-12-29 00:00:00;2029-01-14 00:00:00
linky3379;C00003379;2028-12-30 00:00:00;2029-01-15 00:00:00
linky3380;C00003380;2028-12-31 00:00:00;2029-01-16 00:00:00
linky3381;C00003381;2029-01-01 00:00:00;2029-01-17 00:00:00
linky3382;C00003382;2029-01-02 00:00:00;2029-01-18 00:00:00
linky3383;C00003383;2029-01-03 00:00:00;2029-01-19 00:00:00
linky3384;C00003384;2029-01-04 00:00:00;2029-01-20 00:00:00
linky3385;C00003385;2029-01-05 00:00:00;2029-01-21 00:00:00
linky3386;C00003386;2029-01-06 00:00:00;2029-01-22 00:00:00
linky3387;C00003387;2029-01-07 00:00:00;2029-01-23 00:00:00
linky3388;C00003388;2029-01-08 00:00:00;2029-01-24 00:00:00
linky3389;C00003389;2029-01-09 00:00:00;2029-01-25 00:00:00
linky3390;C00003390;2029-01-10 00:00:00;2029-01-26 00:00:00
linky3391;C00003391;2029-01-11 00:00:00;2029-01-27 00:00:00
linky3392;C00003392;2029-01-12 00:00:00;2029-01-28 00:00:00
linky3393;C00003393;2029-01-13 00:00:00;2029-01-29 00:00:00
linky3394;C00003394;2029-01-14 00:00:00;2029-01-30 00:00:00
linky3395;C00003395;2029-01-15 00:00:00;2029-01-31 00:00:00
linky3396;C00003396;2029-01-16 00:00:00;2029-02-01 00:00:00
linky3397;C00003397;2029-01-17 00:00:00;2029-02-02 00:00:00
linky3398;C00003398;2029-01-18 00:00:00;2029-02-03 00:00:00
linky3399;C00003399;2029-01-19 00:00:00;2029-02-04 00:00:00
linky3400;C00003400;2029-01-20 00:00:00;2029-02-05 00:00:00
linky3401;C00003401;2029-01-21 00:00:00;2029-02-06 00:00:00
linky3402;C00003402;2029-01-22 00:00:00;2029-02-07 00:00:00
linky3403;C00003403;2029-01-23 00:00:00;2029-02-08 00:00:00
linky3404;C00003404;2029-01-24 00:00:00;2029-02-09 00:00:00
linky3405;C00003405;2029-01-25 00:00:00;2029-02-10 00:00:00
linky3406;C00003406;2029-01-26 00:00:00;2029-02-11 00:00:00
linky3407;C00003407;2029-01-27 00:00:00;2029-02-12 00:00:00
linky3408;C00003408;2029-01-28 00:00:00;2029-02-13 00:00:00
linky3409;C00003409;2029-01-29 00:00:00;2029-02-14 00:00:00
linky3410;C00003410;2029-01-30 00:00:00;2029-02-15 00:00:00
linky3411;C00003411;2029-01-31 00:00:00;2029-02-16 00:00:00
linky3412;C00003412;2029-02-01 00:00:00;2029-02-17 00:00:00
linky3413;C00003413;2029-02-02 00:00:00;2029-02-18 00:00:00
linky3414;C00003414;2029-02-03 00:00:00;2029-02-19 00:00:00
linky3415;C00003415;2029-02-04 00:00:00;2029-02-20 00:00:00
linky3416;C00003416;2029-02-05 00:00:00;2029-02-21 00:00:00
linky3417;C00003417;2029-02-06 00:00:00;2029-02-22 00:00:00
linky3418;C00003418;2029-02-07 00:00:00;2029-02-23 00:00:00
linky3419;C00003419;2029-02-08 00:00:00;2029-02-24 00:00:00
linky3420;C00003420;2029-02-09 00:00:00;2029-02-25 00:00:00
linky3421;C00003421;2029-02-10 00:00:00;2029-02-26 00:00:00
linky3422;C00003422;2029-02-11 00:00:00;2029-02-27 00:00:00
linky3423;C00003423;2029-02-12 00:00:00;2029-02-28 00:00:00
linky3424;C00003424;2029-02-13 00:00:00;2029-03-01 00:00:00
linky3425;C00003425;2029-02-14 00:00:00;2029-03-02 00:00:00
linky3426;C00003426;2029-02-15 00:00:00;2029-03-03 00:00:00
linky3427;C00003427;2029-02-16 00:00:00;2029-03-04 00:00:00
linky3428;C00003428;2029-02-17 00:00:00;2029-03-05 00:00:00
linky3429;C00003429;2029-02-18 00:00:00;2029-03-06 00:00:00
linky3430;C00003430;2029-02-19 00:00:00;2029-03-07 00:00:00
linky3431;C00003431;2029-02-20 00:00:00;2029-03-08 00:00:00
linky3432;C00003432;2029-02-21 00:00:00;2029-03-09 00:00:00
linky3433;C00003433;2029-02-22 00:00:00;2029-03-10 00:00:00
linky3434;C00003434;2029-02-23 00:00:00;2029-03-11 00:00:00
linky3435;C00003435;2029-02-24 00:00:00;2029-03-12 00:00:00
linky3436;C00003436;2029-02-25 00:00:00;2029-03-13 00:00:00
linky3437;C00003437;2029-02-26 00:00:00;2029-03-14 00:00:00
linky3438;C00003438;2029-02-27 00:00:00;2029-03-15 00:00:00
linky3439;C00003439;2029-02-28 00:00:00;2029-03-16 00:00:00
linky3440;C00003440;2029-03-01 00:00:00;2029-03-17 00:00:00
linky3441;C00003441;2029-03-02 00:00:00;2029-03-18 00:00:00
linky3442;C00003442;2029-03-03 00:00:00;2029-03-19 00:00:00
linky3443;C00003443;2029-03-04 00:00:00;2029-03-20 00:00:00
linky3444;C00003444;2029-03-05 00:00:00;2029-03-21 00:00:00
linky3445;C00003445;2029-03-06 00:00:00;2029-03-22 00:00:00
linky3446;C00003446;2029-03-07 00:00:00;2029-03-23 00:00:00
linky3447;C00003447;2029-03-08 00:00:00;2029-03-24 00:00:00
linky3448;C00003448;2029-03-09 00:00:00;2029-03-25 00:00:00
linky3449;C00003449;2029-03-10 00:00:00;2029-03-26 00:00:00
linky3450;C00003450;2029-03-11 00:00:00;2029-03-27 00:00:00
linky3451;C00003451;2029-03-12 00:00:00;2029-03-28 00:00:00
linky3452;C00003452;2029-03-13 00:00:00;2029-03-29 00:00:00
linky3453;C00003453;2029-03-14 00:00:00;2029-03-30 00:00:00
linky3454;C00003454;2029-03-15 00:00:00;2029-03-31 00:00:00
linky3455;C00003455;2029-03-16 00:00:00;2029-04-01 00:00:00
linky3456;C00003456;2029-03-17 00:00:00;2029-04-02 00:00:00
linky3457;C00003457;2029-03-18 00:00:00;2029-04-03 00:00:00
linky3458;C00003458;2029-03-19 00:00:00;2029-04-04 00:00:00
linky3459;C00003459;2029-03-20 00:00:00;2029-04-05 00:00:00
linky3460;C00003460;2029-03-21 00:00:00;2029-04-06 00:00:00
linky3461;C00003461;2029-03-22 00:00:00;2029-04-07 00:00:00
linky3462;C00003462;2029-03-23 00:00:00;2029-04-08 00:00:00
linky3463;C00003463;2029-03-24 00:00:00;2029-04-09 00:00:00
linky3464;C00003464;2029-03-25 00:00:00;2029-04-10 00:00:00
linky3465;C00003465;2029-03-26 00:00:00;2029-04-11 00:00:00
linky3466;C00003466;2029-03-27 00:00:00;2029-04-12 00:00:00
linky3467;C00003467;2029-03-28 00:00:00;2029-04-13 00:00:00
linky3468;C00003468;2029-03-29 00:00:00;2029-04-14 00:00:00
linky3469;C00003469;2029-03-30 00:00:00;2029-04-15 00:00:00
linky3470;C00003470;2029-03-31 00:00:00;2029-04-16 00:00:00
linky3471;C00003471;2029-04-01 00:00:00;2029-04-17 00:00:00
linky3472;C00003472;2029-04-02 00:00:00;2029-04-18 00:00:00
linky3473;C00003473;2029-04-03 00:00:00;2029-04-19 00:00:00
linky3474;C00003474;2029-04-04 00:00:00;2029-04-20 00:00:00
linky3475;C00003475;2029-04-05 00:00:00;2029-04-21 00:00:00
linky3476;C00003476;2029-04-06 00:00:00;2029-04-22 00:00:00
linky3477;C00003477;2029-04-07 00:00:00;2029-04-23 00:00:00
linky3478;C00003478;2029-04-08 00:00:00;2029-04-24 00:00:00
linky3479;C00003479;2029-04-09 00:00:00;2029-04-25 00:00:00
linky3480;C00003480;2029-04-10 00:00:00;2029-04-26 00:00:00
linky3481;C00003481;2029-04-11 00:00:00;2029-04-27 00:00:00
linky3482;C00003482;2029-04-12 00:00:00;2029-04-28 00:00:00
linky3483;C00003483;2029-04-13 00:00:00;2029-04-29 00:00:00
linky3484;C00003484;2029-04-14 00:00:00;2029-04-30 00:00:00
linky3485;C00003485;2029-04-15 00:00:00;2029-05-01 00:00:00
linky3486;C00003486;2029-04-16 00:00:00;2029-05-02 00:00:00
linky3487;C00003487;2029-04-17 00:00:00;2029-05-03 00:00:00
linky3488;C00003488;2029-04-18 00:00:00;2029-05-04 00:00:00
linky3489;C00003489;2029-04-19 00:00:00;2029-05-05 00:00:00
linky3490;C00003490;2029-04-20 00:00:00;2029-05-06 00:00:00
linky3491;C00003491;2029-04-21 00:00:00;2029-05-07 00:00:00
linky3492;C00003492;2029-04-22 00:00:00;2029-05-08 00:00:00
linky3493;C00003493;2029-04-23 00:00:00;2029-05-09 00:00:00
linky3494;C00003494;2029-04-24 00:00:00;2029-05-10 00:00:00
linky3495;C00003495;2029-04-25 00:00:00;2029-05-11 00:00:00
linky3496;C00003496;2029-04-26 00:00:00;2029-05-12 00:00:00
linky3497;C00003497;2029-04-27 00:00:00;2029-05-13 00:00:00
linky3498;C00003498;2029-04-28 00:00:00;2029-05-14 00:00:00
linky3499;C00003499;2029-04-29 00:00:00;2029-05-15 00:00:00
linky3500;C00003500;2029-04-30 00:00:00;2029-05-16 00:00:00
linky3501;C00003501;2029-05-01 00:00:00;2029-05-17 00:00:00
linky3502;C00003502;2029-05-02 00:00:00;2029-05-18 00:00:00
linky3503;C00003503;2029-05-03 00:00:00;2029-05-19 00:00:00
linky3504;C00003504;2029-05-04 00:00:00;2029-05-20 00:00:00
linky3505;C00003505;2029-05-05 00:00:00;2029-05-21 00:00:00
linky3506;C00003506;2029-05-06 00:00:00;2029-05-22 00:00:00
linky3507;C00003507;2029-05-07 00:00:00;2029-05-23 00:00:00
linky3508;C00003508;2029-05-08 00:00:00;2029-05-24 00:00:00
linky3509;C00003509;2029-05-09 00:00:00;2029-05-25 00:00:00
linky3510;C00003510;2029-05-10 00:00:00;2029-05-26 00:00:00
linky3511;C00003511;2029-05-11 00:00:00;2029-05-27 00:00:00
linky3512;C00003512;2029-05-12 00:00:00;2029-05-28 00:00:00
linky3513;C00003513;2029-05-13 00:00:00;2029-05-29 00:00:00
linky3514;C00003514;2029-05-14 00:00:00;2029-05-30 00:00:00
linky3515;C00003515;2029-05-15 00:00:00;2029-05-31 00:00:00
linky3516;C00003516;2029-05-16 00:00:00;2029-06-01 00:00:00
linky3517;C00003517;2029-05-17 00:00:00;2029-06-02 00:00:00
linky3518;C00003518;2029-05-18 00:00:00;2029-06-03 00:00:00
linky3519;C00003519;2029-05-19 00:00:00;2029-06-04 00:00:00
linky3520;C00003520;2029-05-20 00:00:00;2029-06-05 00:00:00
linky3521;C00003521;2029-05-21 00:00:00;2029-06-06 00:00:00
