pdk;id_concentrateur;date_debut;date_fin
pdk1833;K00001833;2023-01-21 00:00:00;2023-03-20 00:00:00
pdk1834;K00001834;2023-01-22 00:00:00;2023-03-21 00:00:00
pdk1835;K00001835;2023-01-23 00:00:00;2023-03-22 00:00:00
pdk1836;K00001836;2023-01-24 00:00:00;2023-03-23 00:00:00
pdk1837;K00001837;2023-01-25 00:00:00;2023-03-24 00:00:00
pdk1838;K00001838;2023-01-26 00:00:00;2023-03-25 00:00:00
pdk1839;K00001839;2023-01-27 00:00:00;2023-03-26 00:00:00
pdk1840;K00001840;2023-01-28 00:00:00;2023-03-27 00:00:00
pdk1841;K00001841;2023-01-29 00:00:00;2023-03-28 00:00:00
pdk1842;K00001842;2023-01-30 00:00:00;2023-03-29 00:00:00
pdk1843;K00001843;2023-01-31 00:00:00;2023-03-30 00:00:00
pdk1844;K00001844;2023-02-01 00:00:00;2023-03-31 00:00:00
pdk1845;K00001845;2023-02-02 00:00:00;2023-04-01 00:00:00
pdk1846;K00001846;2023-02-03 00:00:00;2023-04-02 00:00:00
pdk1847;K00001847;2023-02-04 00:00:00;2023-04-03 00:00:00
pdk1848;K00001848;2023-02-05 00:00:00;2023-04-04 00:00:00
pdk1849;K00001849;2023-02-06 00:00:00;2023-04-05 00:00:00
pdk1850;K00001850;2023-02-07 00:00:00;2023-04-06 00:00:00
pdk1851;K00001851;2023-02-08 00:00:00;2023-04-07 00:00:00
pdk1852;K00001852;2023-02-09 00:00:00;2023-04-08 00:00:00
pdk1853;K00001853;2023-02-10 00:00:00;2023-04-09 00:00:00
pdk1854;K00001854;2023-02-11 00:00:00;2023-04-10 00:00:00
pdk1855;K00001855;2023-02-12 00:00:00;2023-04-11 00:00:00
pdk1856;K00001856;2023-02-13 00:00:00;2023-04-12 00:00:00
pdk1857;K00001857;2023-02-14 00:00:00;2023-04-13 00:00:00
pdk1858;K00001858;2023-02-15 00:00:00;2023-04-14 00:00:00
pdk1859;K00001859;2023-02-16 00:00:00;2023-04-15 00:00:00
pdk1860;K00001860;2023-02-17 00:00:00;2023-04-16 00:00:00
pdk1861;K00001861;2023-02-18 00:00:00;2023-04-17 00:00:00
pdk1862;K00001862;2023-02-19 00:00:00;2023-04-18 00:00:00
pdk1863;K00001863;2023-02-20 00:00:00;2023-04-19 00:00:00
pdk1864;K00001864;2023-02-21 00:00:00;2023-04-20 00:00:00
pdk1865;K00001865;2023-02-22 00:00:00;2023-04-21 00:00:00
pdk1866;K00001866;2023-02-23 00:00:00;2023-04-22 00:00:00
pdk1867;K00001867;2023-02-24 00:00:00;2023-04-23 00:00:00
pdk1868;K00001868;2023-02-25 00:00:00;2023-04-24 00:00:00
pdk1869;K00001869;2023-02-26 00:00:00;2023-04-25 00:00:00
pdk1870;K00001870;2023-02-27 00:00:00;2023-04-26 00:00:00
pdk1871;K00001871;2023-02-28 00:00:00;2023-04-27 00:00:00
pdk1872;K00001872;2023-03-01 00:00:00;2023-04-28 00:00:00
pdk1873;K00001873;2023-03-02 00:00:00;2023-04-29 00:00:00
pdk1874;K00001874;2023-03-03 00:00:00;2023-04-30 00:00:00
pdk1875;K00001875;2023-03-04 00:00:00;2023-05-01 00:00:00
pdk1876;K00001876;2023-03-05 00:00:00;2023-05-02 00:00:00
pdk1877;K00001877;2023-03-06 00:00:00;2023-05-03 00:00:00
pdk1878;K00001878;2023-03-07 00:00:00;2023-05-04 00:00:00
pdk1879;K00001879;2023-03-08 00:00:00;2023-05-05 00:00:00
pdk1880;K00001880;2023-03-09 00:00:00;2023-05-06 00:00:00
pdk1881;K00001881;2023-03-10 00:00:00;2023-05-07 00:00:00
pdk1882;K00001882;2023-03-11 00:00:00;2023-05-08 00:00:00
pdk1883;K00001883;2023-03-12 00:00:00;2023-05-09 00:00:00
pdk1884;K00001884;2023-03-13 00:00:00;2023-05-10 00:00:00
pdk1885;K00001885;2023-03-14 00:00:00;2023-05-11 00:00:00
pdk1886;K00001886;2023-03-15 00:00:00;2023-05-12 00:00:00
pdk1887;K00001887;2023-03-16 00:00:00;2023-05-13 00:00:00
pdk1888;K00001888;2023-03-17 00:00:00;2023-05-14 00:00:00
pdk1889;K00001889;2023-03-18 00:00:00;2023-05-15 00:00:00
pdk1890;K00001890;2023-03-19 00:00:00;2023-05-16 00:00:00
pdk1891;K00001891;2023-03-20 00:00:00;2023-05-17 00:00:00
pdk1892;K00001892;2023-03-21 00:00:00;2023-05-18 00:00:00
pdk1893;K00001893;2023-03-22 00:00:00;2023-05-19 00:00:00
pdk1894;K00001894;2023-03-23 00:00:00;2023-05-20 00:00:00
pdk1895;K00001895;2023-03-24 00:00:00;2023-05-21 00:00:00
pdk1896;K00001896;2023-03-25 00:00:00;2023-05-22 00:00:00
pdk1897;K00001897;2023-03-26 00:00:00;2023-05-23 00:00:00
pdk1898;K00001898;2023-03-27 00:00:00;2023-05-24 00:00:00
pdk1899;K00001899;2023-03-28 00:00:00;2023-05-25 00:00:00
pdk1900;K00001900;2023-03-29 00:00:00;2023-05-26 00:00:00
pdk1901;K00001901;2023-03-30 00:00:00;2023-05-27 00:00:00
pdk1902;K00001902;2023-03-31 00:00:00;2023-05-28 00:00:00
pdk1903;K00001903;2023-04-01 00:00:00;2023-05-29 00:00:00
pdk1904;K00001904;2023-04-02 00:00:00;2023-05-30 00:00:00
pdk1905;K00001905;2023-04-03 00:00:00;2023-05-31 00:00:00
pdk1906;K00001906;2023-04-04 00:00:00;2023-06-01 00:00:00
pdk1907;K00001907;2023-04-05 00:00:00;2023-06-02 00:00:00
pdk1908;K00001908;2023-04-06 00:00:00;2023-06-03 00:00:00
pdk1909;K00001909;2023-04-07 00:00:00;2023-06-04 00:00:00
pdk1910;K00001910;2023-04-08 00:00:00;2023-06-05 00:00:00
pdk1911;K00001911;2023-04-09 00:00:00;2023-06-06 00:00:00
pdk1912;K00001912;2023-04-10 00:00:00;2023-06-07 00:00:00
pdk1913;K00001913;2023-04-11 00:00:00;2023-06-08 00:00:00
pdk1914;K00001914;2023-04-12 00:00:00;2023-06-09 00:00:00
pdk1915;K00001915;2023-04-13 00:00:00;2023-06-10 00:00:00
pdk1916;K00001916;2023-04-14 00:00:00;2023-06-11 00:00:00
pdk1917;K00001917;2023-04-15 00:00:00;2023-06-12 00:00:00
pdk1918;K00001918;2023-04-16 00:00:00;2023-06-13 00:00:00
pdk1919;K00001919;2023-04-17 00:00:00;2023-06-14 00:00:00
pdk1920;K00001920;2023-04-18 00:00:00;2023-06-15 00:00:00
pdk1921;K00001921;2023-04-19 00:00:00;2023-06-16 00:00:00
pdk1922;K00001922;2023-04-20 00:00:00;2023-06-17 00:00:00
pdk1923;K00001923;2023-04-21 00:00:00;2023-06-18 00:00:00
pdk1924;K00001924;2023-04-22 00:00:00;2023-06-19 00:00:00
pdk1925;K00001925;2023-04-23 00:00:00;2023-06-20 00:00:00
pdk1926;K00001926;2023-04-24 00:00:00;2023-06-21 00:00:00
pdk1927;K00001927;2023-04-25 00:00:00;2023-06-22 00:00:00
pdk1928;K00001928;2023-04-26 00:00:00;2023-06-23 00:00:00
pdk1929;K00001929;2023-04-27 00:00:00;2023-06-24 00:00:00
pdk1930;K00001930;2023-04-28 00:00:00;2023-06-25 00:00:00
pdk1931;K00001931;2023-04-29 00:00:00;2023-06-26 00:00:00
pdk1932;K00001932;2023-04-30 00:00:00;2023-06-27 00:00:00
pdk1933;K00001933;2023-05-01 00:00:00;2023-06-28 00:00:00
pdk1934;K00001934;2023-05-02 00:00:00;2023-06-29 00:00:00
pdk1935;K00001935;2023-05-03 00:00:00;2023-06-30 00:00:00
pdk1936;K00001936;2023-05-04 00:00:00;2023-07-01 00:00:00
pdk1937;K00001937;2023-05-05 00:00:00;2023-07-02 00:00:00
pdk1938;K00001938;2023-05-06 00:00:00;2023-07-03 00:00:00
pdk1939;K00001939;2023-05-07 00:00:00;2023-07-04 00:00:00
pdk1940;K00001940;2023-05-08 00:00:00;2023-07-05 00:00:00
pdk1941;K00001941;2023-05-09 00:00:00;2023-07-06 00:00:00
pdk1942;K00001942;2023-05-10 00:00:00;2023-07-07 00:00:00
pdk1943;K00001943;2023-05-11 00:00:00;2023-07-08 00:00:00
pdk1944;K00001944;2023-05-12 00:00:00;2023-07-09 00:00:00
pdk1945;K00001945;2023-05-13 00:00:00;2023-07-10 00:00:00
pdk1946;K00001946;2023-05-14 00:00:00;2023-07-11 00:00:00
pdk1947;K00001947;2023-05-15 00:00:00;2023-07-12 00:00:00
pdk1948;K00001948;2023-05-16 00:00:00;2023-07-13 00:00:00
pdk1949;K00001949;2023-05-17 00:00:00;2023-07-14 00:00:00
pdk1950;K00001950;2023-05-18 00:00:00;2023-07-15 00:00:00
pdk1951;K00001951;2023-05-19 00:00:00;2023-07-16 00:00:00
pdk1952;K00001952;2023-05-20 00:00:00;2023-07-17 00:00:00
pdk1953;K00001953;2023-05-21 00:00:00;2023-07-18 00:00:00
pdk1954;K00001954;2023-05-22 00:00:00;2023-07-19 00:00:00
pdk1955;K00001955;2023-05-23 00:00:00;2023-07-20 00:00:00
pdk1956;K00001956;2023-05-24 00:00:00;2023-07-21 00:00:00
pdk1957;K00001957;2023-05-25 00:00:00;2023-07-22 00:00:00
pdk1958;K00001958;2023-05-26 00:00:00;2023-07-23 00:00:00
pdk1959;K00001959;2023-05-27 00:00:00;2023-07-24 00:00:00
pdk1960;K00001960;2023-05-28 00:00:00;2023-07-25 00:00:00
pdk1961;K00001961;2023-05-29 00:00:00;2023-07-26 00:00:00
pdk1962;K00001962;2023-05-30 00:00:00;2023-07-27 00:00:00
pdk1963;K00001963;2023-05-31 00:00:00;2023-07-28 00:00:00
pdk1964;K00001964;2023-06-01 00:00:00;2023-07-29 00:00:00
pdk1965;K00001965;2023-06-02 00:00:00;2023-07-30 00:00:00
pdk1966;K00001966;2023-06-03 00:00:00;2023-07-31 00:00:00
pdk1967;K00001967;2023-06-04 00:00:00;2023-08-01 00:00:00
pdk1968;K00001968;2023-06-05 00:00:00;2023-08-02 00:00:00
pdk1969;K00001969;2023-06-06 00:00:00;2023-08-03 00:00:00
pdk1970;K00001970;2023-06-07 00:00:00;2023-08-04 00:00:00
pdk1971;K00001971;2023-06-08 00:00:00;2023-08-05 00:00:00
pdk1972;K00001972;2023-06-09 00:00:00;2023-08-06 00:00:00
pdk1973;K00001973;2023-06-10 00:00:00;2023-08-07 00:00:00
pdk1974;K00001974;2023-06-11 00:00:00;2023-08-08 00:00:00
pdk1975;K00001975;2023-06-12 00:00:00;2023-08-09 00:00:00
pdk1976;K00001976;2023-06-13 00:00:00;2023-08-10 00:00:00
pdk1977;K00001977;2023-06-14 00:00:00;2023-08-11 00:00:00
pdk1978;K00001978;2023-06-15 00:00:00;2023-08-12 00:00:00
pdk1979;K00001979;2023-06-16 00:00:00;2023-08-13 00:00:00
pdk1980;K00001980;2023-06-17 00:00:00;2023-08-14 00:00:00
pdk1981;K00001981;2023-06-18 00:00:00;2023-08-15 00:00:00
pdk1982;K00001982;2023-06-19 00:00:00;2023-08-16 00:00:00
pdk1983;K00001983;2023-06-20 00:00:00;2023-08-17 00:00:00
pdk1984;K00001984;2023-06-21 00:00:00;2023-08-18 00:00:00
pdk1985;K00001985;2023-06-22 00:00:00;2023-08-19 00:00:00
pdk1986;K00001986;2023-06-23 00:00:00;2023-08-20 00:00:00
pdk1987;K00001987;2023-06-24 00:00:00;2023-08-21 00:00:00
pdk1988;K00001988;2023-06-25 00:00:00;2023-08-22 00:00:00
pdk1989;K00001989;2023-06-26 00:00:00;2023-08-23 00:00:00
pdk1990;K00001990;2023-06-27 00:00:00;2023-08-24 00:00:00
pdk1991;K00001991;2023-06-28 00:00:00;2023-08-25 00:00:00
pdk1992;K00001992;2023-06-29 00:00:00;2023-08-26 00:00:00
pdk1993;K00001993;2023-06-30 00:00:00;2023-08-27 00:00:00
pdk1994;K00001994;2023-07-01 00:00:00;2023-08-28 00:00:00
pdk1995;K00001995;2023-07-02 00:00:00;2023-08-29 00:00:00
pdk1996;K00001996;2023-07-03 00:00:00;2023-08-30 00:00:00
pdk1997;K00001997;2023-07-04 00:00:00;2023-08-31 00:00:00
pdk1998;K00001998;2023-07-05 00:00:00;2023-09-01 00:00:00
pdk1999;K00001999;2023-07-06 00:00:00;2023-09-02 00:00:00
pdk2000;K00002000;2023-07-07 00:00:00;2023-09-03 00:00:00
pdk2001;K00002001;2023-07-08 00:00:00;2023-09-04 00:00:00
pdk2002;K00002002;2023-07-09 00:00:00;2023-09-05 00:00:00
pdk2003;K00002003;2023-07-10 00:00:00;2023-09-06 00:00:00
pdk2004;K00002004;2023-07-11 00:00:00;2023-09-07 00:00:00
pdk2005;K00002005;2023-07-12 00:00:00;2023-09-08 00:00:00
pdk2006;K00002006;2023-07-13 00:00:00;2023-09-09 00:00:00
pdk2007;K00002007;2023-07-14 00:00:00;2023-09-10 00:00:00
pdk2008;K00002008;2023-07-15 00:00:00;2023-09-11 00:00:00
pdk2009;K00002009;2023-07-16 00:00:00;2023-09-12 00:00:00
pdk2010;K00002010;2023-07-17 00:00:00;2023-09-13 00:00:00
pdk2011;K00002011;2023-07-18 00:00:00;2023-09-14 00:00:00
pdk2012;K00002012;2023-07-19 00:00:00;2023-09-15 00:00:00
pdk2013;K00002013;2023-07-20 00:00:00;2023-09-16 00:00:00
pdk2014;K00002014;2023-07-21 00:00:00;2023-09-17 00:00:00
pdk2015;K00002015;2023-07-22 00:00:00;2023-09-18 00:00:00
pdk2016;K00002016;2023-07-23 00:00:00;2023-09-19 00:00:00
pdk2017;K00002017;2023-07-24 00:00:00;2023-09-20 00:00:00
pdk2018;K00002018;2023-07-25 00:00:00;2023-09-21 00:00:00
pdk2019;K00002019;2023-07-26 00:00:00;2023-09-22 00:00:00
pdk2020;K00002020;2023-07-27 00:00:00;2023-09-23 00:00:00
pdk2021;K00002021;2023-07-28 00:00:00;2023-09-24 00:00:00
pdk2022;K00002022;2023-07-29 00:00:00;2023-09-25 00:00:00
pdk2023;K00002023;2023-07-30 00:00:00;2023-09-26 00:00:00
pdk2024;K00002024;2023-07-31 00:00:00;2023-09-27 00:00:00
pdk2025;K00002025;2023-08-01 00:00:00;2023-09-28 00:00:00
pdk2026;K00002026;2023-08-02 00:00:00;2023-09-29 00:00:00
pdk2027;K00002027;2023-08-03 00:00:00;2023-09-30 00:00:00
pdk2028;K00002028;2023-08-04 00:00:00;2023-10-01 00:00:00
pdk2029;K00002029;2023-08-05 00:00:00;2023-10-02 00:00:00
pdk2030;K00002030;2023-08-06 00:00:00;2023-10-03 00:00:00
pdk2031;K00002031;2023-08-07 00:00:00;2023-10-04 00:00:00
pdk2032;K00002032;2023-08-08 00:00:00;2023-10-05 00:00:00
pdk2033;K00002033;2023-08-09 00:00:00;2023-10-06 00:00:00
pdk2034;K00002034;2023-08-10 00:00:00;2023-10-07 00:00:00
pdk2035;K00002035;2023-08-11 00:00:00;2023-10-08 00:00:00
pdk2036;K00002036;2023-08-12 00:00:00;2023-10-09 00:00:00
pdk2037;K00002037;2023-08-13 00:00:00;2023-10-10 00:00:00
pdk2038;K00002038;2023-08-14 00:00:00;2023-10-11 00:00:00
pdk2039;K00002039;2023-08-15 00:00:00;2023-10-12 00:00:00
pdk2040;K00002040;2023-08-16 00:00:00;2023-10-13 00:00:00
pdk2041;K00002041;2023-08-17 00:00:00;2023-10-14 00:00:00
pdk2042;K00002042;2023-08-18 00:00:00;2023-10-15 00:00:00
pdk2043;K00002043;2023-08-19 00:00:00;2023-10-16 00:00:00
pdk2044;K00002044;2023-08-20 00:00:00;2023-10-17 00:00:00
pdk2045;K00002045;2023-08-21 00:00:00;2023-10-18 00:00:00
pdk2046;K00002046;2023-08-22 00:00:00;2023-10-19 00:00:00
pdk2047;K00002047;2023-08-23 00:00:00;2023-10-20 00:00:00
pdk2048;K00002048;2023-08-24 00:00:00;2023-10-21 00:00:00
pdk2049;K00002049;2023-08-25 00:00:00;2023-10-22 00:00:00
pdk2050;K00002050;2023-08-26 00:00:00;2023-10-23 00:00:00
pdk2051;K00002051;2023-08-27 00:00:00;2023-10-24 00:00:00
pdk2052;K00002052;2023-08-28 00:00:00;2023-10-25 00:00:00
pdk2053;K00002053;2023-08-29 00:00:00;2023-10-26 00:00:00
pdk2054;K00002054;2023-08-30 00:00:00;2023-10-27 00:00:00
pdk2055;K00002055;2023-08-31 00:00:00;2023-10-28 00:00:00
pdk2056;K00002056;2023-09-01 00:00:00;2023-10-29 00:00:00
pdk2057;K00002057;2023-09-02 00:00:00;2023-10-30 00:00:00
pdk2058;K00002058;2023-09-03 00:00:00;2023-10-31 00:00:00
pdk2059;K00002059;2023-09-04 00:00:00;2023-11-01 00:00:00
pdk2060;K00002060;2023-09-05 00:00:00;2023-11-02 00:00:00
pdk2061;K00002061;2023-09-06 00:00:00;2023-11-03 00:00:00
pdk2062;K00002062;2023-09-07 00:00:00;2023-11-04 00:00:00
pdk2063;K00002063;2023-09-08 00:00:00;2023-11-05 00:00:00
pdk2064;K00002064;2023-09-09 00:00:00;2023-11-06 00:00:00
pdk2065;K00002065;2023-09-10 00:00:00;2023-11-07 00:00:00
pdk2066;K00002066;2023-09-11 00:00:00;2023-11-08 00:00:00
pdk2067;K00002067;2023-09-12 00:00:00;2023-11-09 00:00:00
pdk2068;K00002068;2023-09-13 00:00:00;2023-11-10 00:00:00
pdk2069;K00002069;2023-09-14 00:00:00;2023-11-11 00:00:00
pdk2070;K00002070;2023-09-15 00:00:00;2023-11-12 00:00:00
pdk2071;K00002071;2023-09-16 00:00:00;2023-11-13 00:00:00
pdk2072;K00002072;2023-09-17 00:00:00;2023-11-14 00:00:00
pdk2073;K00002073;2023-09-18 00:00:00;2023-11-15 00:00:00
pdk2074;K00002074;2023-09-19 00:00:00;2023-11-16 00:00:00
pdk2075;K00002075;2023-09-20 00:00:00;2023-11-17 00:00:00
pdk2076;K00002076;2023-09-21 00:00:00;2023-11-18 00:00:00
pdk2077;K00002077;2023-09-22 00:00:00;2023-11-19 00:00:00
pdk2078;K00002078;2023-09-23 00:00:00;2023-11-20 00:00:00
pdk2079;K00002079;2023-09-24 00:00:00;2023-11-21 00:00:00
pdk2080;K00002080;2023-09-25 00:00:00;2023-11-22 00:00:00
pdk2081;K00002081;2023-09-26 00:00:00;2023-11-23 00:00:00
pdk2082;K00002082;2023-09-27 00:00:00;2023-11-24 00:00:00
pdk2083;K00002083;2023-09-28 00:00:00;2023-11-25 00:00:00
pdk2084;K00002084;2023-09-29 00:00:00;2023-11-26 00:00:00
pdk2085;K00002085;2023-09-30 00:00:00;2023-11-27 00:00:00
pdk2086;K00002086;2023-10-01 00:00:00;2023-11-28 00:00:00
pdk2087;K00002087;2023-10-02 00:00:00;2023-11-29 00:00:00
pdk2088;K00002088;2023-10-03 00:00:00;2023-11-30 00:00:00
pdk2089;K00002089;2023-10-04 00:00:00;2023-12-01 00:00:00
pdk2090;K00002090;2023-10-05 00:00:00;2023-12-02 00:00:00
pdk2091;K00002091;2023-10-06 00:00:00;2023-12-03 00:00:00
pdk2092;K00002092;2023-10-07 00:00:00;2023-12-04 00:00:00
pdk2093;K00002093;2023-10-08 00:00:00;2023-12-05 00:00:00
pdk2094;K00002094;2023-10-09 00:00:00;2023-12-06 00:00:00
pdk2095;K00002095;2023-10-10 00:00:00;2023-12-07 00:00:00
pdk2096;K00002096;2023-10-11 00:00:00;2023-12-08 00:00:00
pdk2097;K00002097;2023-10-12 00:00:00;2023-12-09 00:00:00
pdk2098;K00002098;2023-10-13 00:00:00;2023-12-10 00:00:00
pdk2099;K00002099;2023-10-14 00:00:00;2023-12-11 00:00:00
pdk2100;K00002100;2023-10-15 00:00:00;2023-12-12 00:00:00
pdk2101;K00002101;2023-10-16 00:00:00;2023-12-13 00:00:00
pdk2102;K00002102;2023-10-17 00:00:00;2023-12-14 00:00:00
pdk2103;K00002103;2023-10-18 00:00:00;2023-12-15 00:00:00
pdk2104;K00002104;2023-10-19 00:00:00;2023-12-16 00:00:00
pdk2105;K00002105;2023-10-20 00:00:00;2023-12-17 00:00:00
pdk2106;K00002106;2023-10-21 00:00:00;2023-12-18 00:00:00
pdk2107;K00002107;2023-10-22 00:00:00;2023-12-19 00:00:00
pdk2108;K00002108;2023-10-23 00:00:00;2023-12-20 00:00:00
pdk2109;K00002109;2023-10-24 00:00:00;2023-12-21 00:00:00
pdk2110;K00002110;2023-10-25 00:00:00;2023-12-22 00:00:00
pdk2111;K00002111;2023-10-26 00:00:00;2023-12-23 00:00:00
pdk2112;K00002112;2023-10-27 00:00:00;2023-12-24 00:00:00
pdk2113;K00002113;2023-10-28 00:00:00;2023-12-25 00:00:00
pdk2114;K00002114;2023-10-29 00:00:00;2023-12-26 00:00:00
pdk2115;K00002115;2023-10-30 00:00:00;2023-12-27 00:00:00
pdk2116;K00002116;2023-10-31 00:00:00;2023-12-28 00:00:00
pdk2117;K00002117;2023-11-01 00:00:00;2023-12-29 00:00:00
pdk2118;K00002118;2023-11-02 00:00:00;2023-12-30 00:00:00
pdk2119;K00002119;2023-11-03 00:00:00;2023-12-31 00:00:00
pdk2120;K00002120;2023-11-04 00:00:00;2024-01-01 00:00:00
pdk2121;K00002121;2023-11-05 00:00:00;2024-01-02 00:00:00
pdk2122;K00002122;2023-11-06 00:00:00;2024-01-03 00:00:00
pdk2123;K00002123;2023-11-07 00:00:00;2024-01-04 00:00:00
pdk2124;K00002124;2023-11-08 00:00:00;2024-01-05 00:00:00
pdk2125;K00002125;2023-11-09 00:00:00;2024-01-06 00:00:00
pdk2126;K00002126;2023-11-10 00:00:00;2024-01-07 00:00:00
pdk2127;K00002127;2023-11-11 00:00:00;2024-01-08 00:00:00
pdk2128;K00002128;2023-11-12 00:00:00;2024-01-09 00:00:00
pdk2129;K00002129;2023-11-13 00:00:00;2024-01-10 00:00:00
pdk2130;K00002130;2023-11-14 00:00:00;2024-01-11 00:00:00
pdk2131;K00002131;2023-11-15 00:00:00;2024-01-12 00:00:00
pdk2132;K00002132;2023-11-16 00:00:00;2024-01-13 00:00:00
pdk2133;K00002133;2023-11-17 00:00:00;2024-01-14 00:00:00
pdk2134;K00002134;2023-11-18 00:00:00;2024-01-15 00:00:00
pdk2135;K00002135;2023-11-19 00:00:00;2024-01-16 00:00:00
pdk2136;K00002136;2023-11-20 00:00:00;2024-01-17 00:00:00
pdk2137;K00002137;2023-11-21 00:00:00;2024-01-18 00:00:00
pdk2138;K00002138;2023-11-22 00:00:00;2024-01-19 00:00:00
pdk2139;K00002139;2023-11-23 00:00:00;2024-01-20 00:00:00
pdk2140;K00002140;2023-11-24 00:00:00;2024-01-21 00:00:00
pdk2141;K00002141;2023-11-25 00:00:00;2024-01-22 00:00:00
pdk2142;K00002142;2023-11-26 00:00:00;2024-01-23 00:00:00
pdk2143;K00002143;2023-11-27 00:00:00;2024-01-24 00:00:00
pdk2144;K00002144;2023-11-28 00:00:00;2024-01-25 00:00:00
pdk2145;K00002145;2023-11-29 00:00:00;2024-01-26 00:00:00
pdk2146;K00002146;2023-11-30 00:00:00;2024-01-27 00:00:00
pdk2147;K00002147;2023-12-01 00:00:00;2024-01-28 00:00:00
pdk2148;K00002148;2023-12-02 00:00:00;2024-01-29 00:00:00
pdk2149;K00002149;2023-12-03 00:00:00;2024-01-30 00:00:00
pdk2150;K00002150;2023-12-04 00:00:00;2024-01-31 00:00:00
pdk2151;K00002151;2023-12-05 00:00:00;2024-02-01 00:00:00
pdk2152;K00002152;2023-12-06 00:00:00;2024-02-02 00:00:00
pdk2153;K00002153;2023-12-07 00:00:00;2024-02-03 00:00:00
pdk2154;K00002154;2023-12-08 00:00:00;2024-02-04 00:00:00
pdk2155;K00002155;2023-12-09 00:00:00;2024-02-05 00:00:00
pdk2156;K00002156;2023-12-10 00:00:00;2024-02-06 00:00:00
pdk2157;K00002157;2023-12-11 00:00:00;2024-02-07 00:00:00
pdk2158;K00002158;2023-12-12 00:00:00;2024-02-08 00:00:00
pdk2159;K00002159;2023-12-13 00:00:00;2024-02-09 00:00:00
pdk2160;K00002160;2023-12-14 00:00:00;2024-02-10 00:00:00
pdk2161;K00002161;2023-12-15 00:00:00;2024-02-11 00:00:00
pdk2162;K00002162;2023-12-16 00:00:00;2024-02-12 00:00:00
pdk2163;K00002163;2023-12-17 00:00:00;2024-02-13 00:00:00
pdk2164;K00002164;2023-12-18 00:00:00;2024-02-14 00:00:00
pdk2165;K00002165;2023-12-19 00:00:00;2024-02-15 00:00:00
pdk2166;K00002166;2023-12-20 00:00:00;2024-02-16 00:00:00
pdk2167;K00002167;2023-12-21 00:00:00;2024-02-17 00:00:00
pdk2168;K00002168;2023-12-22 00:00:00;2024-02-18 00:00:00
pdk2169;K00002169;2023-12-23 00:00:00;2024-02-19 00:00:00
pdk2170;K00002170;2023-12-24 00:00:00;2024-02-20 00:00:00
pdk2171;K00002171;2023-12-25 00:00:00;2024-02-21 00:00:00
pdk2172;K00002172;2023-12-26 00:00:00;2024-02-22 00:00:00
pdk2173;K00002173;2023-12-27 00:00:00;2024-02-23 00:00:00
pdk2174;K00002174;2023-12-28 00:00:00;2024-02-24 00:00:00
pdk2175;K00002175;2023-12-29 00:00:00;2024-02-25 00:00:00
pdk2176;K00002176;2023-12-30 00:00:00;2024-02-26 00:00:00
pdk2177;K00002177;2023-12-31 00:00:00;2024-02-27 00:00:00
pdk2178;K00002178;2024-01-01 00:00:00;2024-02-28 00:00:00
pdk2179;K00002179;2024-01-02 00:00:00;2024-02-29 00:00:00
pdk2180;K00002180;2024-01-03 00:00:00;2024-03-01 00:00:00
pdk2181;K00002181;2024-01-04 00:00:00;2024-03-02 00:00:00
pdk2182;K00002182;2024-01-05 00:00:00;2024-03-03 00:00:00
pdk2183;K00002183;2024-01-06 00:00:00;2024-03-04 00:00:00
pdk2184;K00002184;2024-01-07 00:00:00;2024-03-05 00:00:00
pdk2185;K00002185;2024-01-08 00:00:00;2024-03-06 00:00:00
pdk2186;K00002186;2024-01-09 00:00:00;2024-03-07 00:00:00
pdk2187;K00002187;2024-01-10 00:00:00;2024-03-08 00:00:00
pdk2188;K00002188;2024-01-11 00:00:00;2024-03-09 00:00:00
pdk2189;K00002189;2024-01-12 00:00:00;2024-03-10 00:00:00
pdk2190;K00002190;2024-01-13 00:00:00;2024-03-11 00:00:00
pdk2191;K00002191;2024-01-14 00:00:00;2024-03-12 00:00:00
pdk2192;K00002192;2024-01-15 00:00:00;2024-03-13 00:00:00
pdk2193;K00002193;2024-01-16 00:00:00;2024-03-14 00:00:00
pdk2194;K00002194;2024-01-17 00:00:00;2024-03-15 00:00:00
pdk2195;K00002195;2024-01-18 00:00:00;2024-03-16 00:00:00
pdk2196;K00002196;2024-01-19 00:00:00;2024-03-17 00:00:00
pdk2197;K00002197;2024-01-20 00:00:00;2024-03-18 00:00:00
pdk2198;K00002198;2024-01-21 00:00:00;2024-03-19 00:00:00
pdk2199;K00002199;2024-01-22 00:00:00;2024-03-20 00:00:00
pdk2200;K00002200;2024-01-23 00:00:00;2024-03-21 00:00:00
pdk2201;K00002201;2024-01-24 00:00:00;2024-03-22 00:00:00
pdk2202;K00002202;2024-01-25 00:00:00;2024-03-23 00:00:00
pdk2203;K00002203;2024-01-26 00:00:00;2024-03-24 00:00:00
pdk2204;K00002204;2024-01-27 00:00:00;2024-03-25 00:00:00
pdk2205;K00002205;2024-01-28 00:00:00;2024-03-26 00:00:00
pdk2206;K00002206;2024-01-29 00:00:00;2024-03-27 00:00:00
pdk2207;K00002207;2024-01-30 00:00:00;2024-03-28 00:00:00
pdk2208;K00002208;2024-01-31 00:00:00;2024-03-29 00:00:00
pdk2209;K00002209;2024-02-01 00:00:00;2024-03-30 00:00:00
